ConditionName,Outcome,CountryName,Admin1ISO,Date,SourceName,CountValue
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-09-11,"United States Centers for Disease Control and Prevention, COVID-19 Response",1160.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-09-12,"United States Centers for Disease Control and Prevention, COVID-19 Response",942.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-09-13,"United States Centers for Disease Control and Prevention, COVID-19 Response",617.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-09-14,"United States Centers for Disease Control and Prevention, COVID-19 Response",647.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-09-15,"United States Centers for Disease Control and Prevention, COVID-19 Response",1279.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-09-16,"United States Centers for Disease Control and Prevention, COVID-19 Response",1222.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-09-17,"United States Centers for Disease Control and Prevention, COVID-19 Response",1481.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-09-18,"United States Centers for Disease Control and Prevention, COVID-19 Response",1359.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-09-19,"United States Centers for Disease Control and Prevention, COVID-19 Response",1310.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-09-20,"United States Centers for Disease Control and Prevention, COVID-19 Response",743.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-09-21,"United States Centers for Disease Control and Prevention, COVID-19 Response",680.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-09-22,"United States Centers for Disease Control and Prevention, COVID-19 Response",1205.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-09-23,"United States Centers for Disease Control and Prevention, COVID-19 Response",1066.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-09-24,"United States Centers for Disease Control and Prevention, COVID-19 Response",1172.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-09-25,"United States Centers for Disease Control and Prevention, COVID-19 Response",1305.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-09-26,"United States Centers for Disease Control and Prevention, COVID-19 Response",1196.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-09-27,"United States Centers for Disease Control and Prevention, COVID-19 Response",961.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-09-28,"United States Centers for Disease Control and Prevention, COVID-19 Response",883.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-09-29,"United States Centers for Disease Control and Prevention, COVID-19 Response",1271.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-09-30,"United States Centers for Disease Control and Prevention, COVID-19 Response",1086.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-01,"United States Centers for Disease Control and Prevention, COVID-19 Response",1309.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-02,"United States Centers for Disease Control and Prevention, COVID-19 Response",1172.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-03,"United States Centers for Disease Control and Prevention, COVID-19 Response",1126.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-04,"United States Centers for Disease Control and Prevention, COVID-19 Response",912.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-05,"United States Centers for Disease Control and Prevention, COVID-19 Response",845.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-06,"United States Centers for Disease Control and Prevention, COVID-19 Response",1440.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-07,"United States Centers for Disease Control and Prevention, COVID-19 Response",1260.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-08,"United States Centers for Disease Control and Prevention, COVID-19 Response",1391.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-09,"United States Centers for Disease Control and Prevention, COVID-19 Response",1365.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-10,"United States Centers for Disease Control and Prevention, COVID-19 Response",1315.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-11,"United States Centers for Disease Control and Prevention, COVID-19 Response",979.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-12,"United States Centers for Disease Control and Prevention, COVID-19 Response",884.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-13,"United States Centers for Disease Control and Prevention, COVID-19 Response",1426.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-14,"United States Centers for Disease Control and Prevention, COVID-19 Response",1276.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-15,"United States Centers for Disease Control and Prevention, COVID-19 Response",1306.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-16,"United States Centers for Disease Control and Prevention, COVID-19 Response",1329.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-17,"United States Centers for Disease Control and Prevention, COVID-19 Response",1249.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-18,"United States Centers for Disease Control and Prevention, COVID-19 Response",897.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-19,"United States Centers for Disease Control and Prevention, COVID-19 Response",926.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-20,"United States Centers for Disease Control and Prevention, COVID-19 Response",1486.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-21,"United States Centers for Disease Control and Prevention, COVID-19 Response",1393.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-22,"United States Centers for Disease Control and Prevention, COVID-19 Response",1418.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-23,"United States Centers for Disease Control and Prevention, COVID-19 Response",1656.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-24,"United States Centers for Disease Control and Prevention, COVID-19 Response",1575.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-25,"United States Centers for Disease Control and Prevention, COVID-19 Response",1148.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-26,"United States Centers for Disease Control and Prevention, COVID-19 Response",965.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-27,"United States Centers for Disease Control and Prevention, COVID-19 Response",1441.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-28,"United States Centers for Disease Control and Prevention, COVID-19 Response",1182.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-29,"United States Centers for Disease Control and Prevention, COVID-19 Response",1578.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-30,"United States Centers for Disease Control and Prevention, COVID-19 Response",1632.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-10-31,"United States Centers for Disease Control and Prevention, COVID-19 Response",1770.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-11-01,"United States Centers for Disease Control and Prevention, COVID-19 Response",1624.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-11-02,"United States Centers for Disease Control and Prevention, COVID-19 Response",1655.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-11-03,"United States Centers for Disease Control and Prevention, COVID-19 Response",2382.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-11-04,"United States Centers for Disease Control and Prevention, COVID-19 Response",2265.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-11-05,"United States Centers for Disease Control and Prevention, COVID-19 Response",2564.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-11-06,"United States Centers for Disease Control and Prevention, COVID-19 Response",2800.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-11-07,"United States Centers for Disease Control and Prevention, COVID-19 Response",3103.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-11-08,"United States Centers for Disease Control and Prevention, COVID-19 Response",2442.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-11-09,"United States Centers for Disease Control and Prevention, COVID-19 Response",2289.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-11-10,"United States Centers for Disease Control and Prevention, COVID-19 Response",3751.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-11-11,"United States Centers for Disease Control and Prevention, COVID-19 Response",3603.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-11-12,"United States Centers for Disease Control and Prevention, COVID-19 Response",3727.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-11-13,"United States Centers for Disease Control and Prevention, COVID-19 Response",4065.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-11-14,"United States Centers for Disease Control and Prevention, COVID-19 Response",3367.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-11-15,"United States Centers for Disease Control and Prevention, COVID-19 Response",2217.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-11-16,"United States Centers for Disease Control and Prevention, COVID-19 Response",2032.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-11-17,"United States Centers for Disease Control and Prevention, COVID-19 Response",4207.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-11-18,"United States Centers for Disease Control and Prevention, COVID-19 Response",3678.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-11-19,"United States Centers for Disease Control and Prevention, COVID-19 Response",3437.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-11-20,"United States Centers for Disease Control and Prevention, COVID-19 Response",3677.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-OK,2020-11-21,"United States Centers for Disease Control and Prevention, COVID-19 Response",3602.0
