ConditionName,Outcome,CountryName,Date,SourceName,CountValue,source_file
COVID-19,Unspecified,AUSTRALIA,2020-08-09,World Health Organization COVID-19 Dashboard,426.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-10,World Health Organization COVID-19 Dashboard,386.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-11,World Health Organization COVID-19 Dashboard,313.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-12,World Health Organization COVID-19 Dashboard,316.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-13,World Health Organization COVID-19 Dashboard,414.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-14,World Health Organization COVID-19 Dashboard,231.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-15,World Health Organization COVID-19 Dashboard,385.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-16,World Health Organization COVID-19 Dashboard,292.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-17,World Health Organization COVID-19 Dashboard,253.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-18,World Health Organization COVID-19 Dashboard,271.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-19,World Health Organization COVID-19 Dashboard,214.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-20,World Health Organization COVID-19 Dashboard,220.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-21,World Health Organization COVID-19 Dashboard,243.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-22,World Health Organization COVID-19 Dashboard,171.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-23,World Health Organization COVID-19 Dashboard,195.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-24,World Health Organization COVID-19 Dashboard,210.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-25,World Health Organization COVID-19 Dashboard,104.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-26,World Health Organization COVID-19 Dashboard,137.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-27,World Health Organization COVID-19 Dashboard,152.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-28,World Health Organization COVID-19 Dashboard,117.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-29,World Health Organization COVID-19 Dashboard,126.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-30,World Health Organization COVID-19 Dashboard,99.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-08-31,World Health Organization COVID-19 Dashboard,123.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-01,World Health Organization COVID-19 Dashboard,76.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-02,World Health Organization COVID-19 Dashboard,73.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-03,World Health Organization COVID-19 Dashboard,104.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-04,World Health Organization COVID-19 Dashboard,126.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-05,World Health Organization COVID-19 Dashboard,87.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-06,World Health Organization COVID-19 Dashboard,71.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-07,World Health Organization COVID-19 Dashboard,72.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-08,World Health Organization COVID-19 Dashboard,43.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-09,World Health Organization COVID-19 Dashboard,52.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-10,World Health Organization COVID-19 Dashboard,91.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-11,World Health Organization COVID-19 Dashboard,48.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-12,World Health Organization COVID-19 Dashboard,52.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-13,World Health Organization COVID-19 Dashboard,42.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-14,World Health Organization COVID-19 Dashboard,44.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-15,World Health Organization COVID-19 Dashboard,41.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-16,World Health Organization COVID-19 Dashboard,46.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-17,World Health Organization COVID-19 Dashboard,41.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-18,World Health Organization COVID-19 Dashboard,34.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-19,World Health Organization COVID-19 Dashboard,48.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-20,World Health Organization COVID-19 Dashboard,24.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-21,World Health Organization COVID-19 Dashboard,13.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-22,World Health Organization COVID-19 Dashboard,14.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-23,World Health Organization COVID-19 Dashboard,30.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-24,World Health Organization COVID-19 Dashboard,31.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-25,World Health Organization COVID-19 Dashboard,10.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-26,World Health Organization COVID-19 Dashboard,17.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-27,World Health Organization COVID-19 Dashboard,16.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-28,World Health Organization COVID-19 Dashboard,24.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-29,World Health Organization COVID-19 Dashboard,4.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-09-30,World Health Organization COVID-19 Dashboard,19.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-01,World Health Organization COVID-19 Dashboard,15.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-02,World Health Organization COVID-19 Dashboard,18.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-03,World Health Organization COVID-19 Dashboard,17.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-04,World Health Organization COVID-19 Dashboard,8.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-05,World Health Organization COVID-19 Dashboard,15.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-06,World Health Organization COVID-19 Dashboard,13.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-07,World Health Organization COVID-19 Dashboard,25.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-08,World Health Organization COVID-19 Dashboard,8.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-09,World Health Organization COVID-19 Dashboard,24.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-10,World Health Organization COVID-19 Dashboard,23.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-11,World Health Organization COVID-19 Dashboard,15.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-12,World Health Organization COVID-19 Dashboard,20.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-13,World Health Organization COVID-19 Dashboard,22.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-14,World Health Organization COVID-19 Dashboard,31.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-15,World Health Organization COVID-19 Dashboard,24.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-16,World Health Organization COVID-19 Dashboard,21.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-17,World Health Organization COVID-19 Dashboard,9.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-18,World Health Organization COVID-19 Dashboard,12.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-19,World Health Organization COVID-19 Dashboard,7.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-20,World Health Organization COVID-19 Dashboard,9.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-21,World Health Organization COVID-19 Dashboard,31.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-22,World Health Organization COVID-19 Dashboard,14.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-23,World Health Organization COVID-19 Dashboard,22.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-24,World Health Organization COVID-19 Dashboard,18.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-25,World Health Organization COVID-19 Dashboard,15.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-26,World Health Organization COVID-19 Dashboard,21.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-27,World Health Organization COVID-19 Dashboard,7.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-28,World Health Organization COVID-19 Dashboard,14.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-29,World Health Organization COVID-19 Dashboard,13.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-30,World Health Organization COVID-19 Dashboard,15.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-10-31,World Health Organization COVID-19 Dashboard,13.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-01,World Health Organization COVID-19 Dashboard,8.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-02,World Health Organization COVID-19 Dashboard,5.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-03,World Health Organization COVID-19 Dashboard,7.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-04,World Health Organization COVID-19 Dashboard,8.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-05,World Health Organization COVID-19 Dashboard,12.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-06,World Health Organization COVID-19 Dashboard,11.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-07,World Health Organization COVID-19 Dashboard,12.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-08,World Health Organization COVID-19 Dashboard,7.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-09,World Health Organization COVID-19 Dashboard,6.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-10,World Health Organization COVID-19 Dashboard,10.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-11,World Health Organization COVID-19 Dashboard,10.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-12,World Health Organization COVID-19 Dashboard,8.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-13,World Health Organization COVID-19 Dashboard,12.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-14,World Health Organization COVID-19 Dashboard,5.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-15,World Health Organization COVID-19 Dashboard,8.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-16,World Health Organization COVID-19 Dashboard,14.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-17,World Health Organization COVID-19 Dashboard,25.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-18,World Health Organization COVID-19 Dashboard,6.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-19,World Health Organization COVID-19 Dashboard,21.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-20,World Health Organization COVID-19 Dashboard,7.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-21,World Health Organization COVID-19 Dashboard,5.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-22,World Health Organization COVID-19 Dashboard,18.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-23,World Health Organization COVID-19 Dashboard,14.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-24,World Health Organization COVID-19 Dashboard,14.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-25,World Health Organization COVID-19 Dashboard,13.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-26,World Health Organization COVID-19 Dashboard,6.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-27,World Health Organization COVID-19 Dashboard,13.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-28,World Health Organization COVID-19 Dashboard,7.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-29,World Health Organization COVID-19 Dashboard,11.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-11-30,World Health Organization COVID-19 Dashboard,8.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-01,World Health Organization COVID-19 Dashboard,11.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-02,World Health Organization COVID-19 Dashboard,8.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-03,World Health Organization COVID-19 Dashboard,11.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-04,World Health Organization COVID-19 Dashboard,16.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-05,World Health Organization COVID-19 Dashboard,10.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-06,World Health Organization COVID-19 Dashboard,7.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-07,World Health Organization COVID-19 Dashboard,9.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-08,World Health Organization COVID-19 Dashboard,7.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-09,World Health Organization COVID-19 Dashboard,15.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-10,World Health Organization COVID-19 Dashboard,6.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-11,World Health Organization COVID-19 Dashboard,7.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-12,World Health Organization COVID-19 Dashboard,12.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-13,World Health Organization COVID-19 Dashboard,13.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-14,World Health Organization COVID-19 Dashboard,6.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-15,World Health Organization COVID-19 Dashboard,8.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-16,World Health Organization COVID-19 Dashboard,8.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-17,World Health Organization COVID-19 Dashboard,12.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-18,World Health Organization COVID-19 Dashboard,13.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-19,World Health Organization COVID-19 Dashboard,22.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-20,World Health Organization COVID-19 Dashboard,34.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-21,World Health Organization COVID-19 Dashboard,43.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-22,World Health Organization COVID-19 Dashboard,27.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-23,World Health Organization COVID-19 Dashboard,21.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-24,World Health Organization COVID-19 Dashboard,19.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-25,World Health Organization COVID-19 Dashboard,24.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-26,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-27,World Health Organization COVID-19 Dashboard,34.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-28,World Health Organization COVID-19 Dashboard,16.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-29,World Health Organization COVID-19 Dashboard,25.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-30,World Health Organization COVID-19 Dashboard,13.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2020-12-31,World Health Organization COVID-19 Dashboard,31.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-01,World Health Organization COVID-19 Dashboard,27.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-02,World Health Organization COVID-19 Dashboard,19.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-03,World Health Organization COVID-19 Dashboard,35.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-04,World Health Organization COVID-19 Dashboard,21.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-05,World Health Organization COVID-19 Dashboard,21.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-06,World Health Organization COVID-19 Dashboard,15.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-07,World Health Organization COVID-19 Dashboard,17.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-08,World Health Organization COVID-19 Dashboard,11.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-09,World Health Organization COVID-19 Dashboard,24.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-10,World Health Organization COVID-19 Dashboard,11.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-11,World Health Organization COVID-19 Dashboard,13.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-12,World Health Organization COVID-19 Dashboard,19.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-13,World Health Organization COVID-19 Dashboard,20.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-14,World Health Organization COVID-19 Dashboard,16.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-15,World Health Organization COVID-19 Dashboard,8.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-16,World Health Organization COVID-19 Dashboard,11.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-17,World Health Organization COVID-19 Dashboard,20.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-18,World Health Organization COVID-19 Dashboard,19.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-19,World Health Organization COVID-19 Dashboard,13.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-20,World Health Organization COVID-19 Dashboard,9.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-21,World Health Organization COVID-19 Dashboard,10.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-22,World Health Organization COVID-19 Dashboard,10.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-01-23,World Health Organization COVID-19 Dashboard,5.0,AllNationalFiltered.csv
